Field,Config,spw,suffix,filename,bmaj,bmin,bpa,wcs_restfreq,minfreq,maxfreq,imsize,cell,threshold,niter,pblimit,pbmask,restfreq,nchan,width,start,chanchunks,deconvolver,weighting,robust,git_version,git_date,version,min,max,std,sum,mean,min_K,max_K,std_K,sum_K,mean_K,lowmin,lowmax,lowstd,lowmadstd,lowsum,lowmean,modmin,modmax,modstd,modsum,modmean,epsilon
,,$\mathrm{}$,,,prime\prime,prime\prime,rad,Hz,Hz,Hz,,,,,,,$\mathrm{}$,$\mathrm{}$,,,,,,,,,,Jy\beam^-1,Jy\beam,Jy\beam,Jy\beam,Jy\beam,K,K,K,K,K,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\pix,Jy\pix,Jy\pix,Jy\pix,Jy\pix,$\mathrm{}$
ag,7M,22,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,17.3947545560863,13.3619049680202,1.15735691672168,87925237000,87894127700.9,87956470981.9,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,87925237000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.54503798484802,3.05449867248535,0.127670801448386,500341.75390625,0.00534325114372662,-1.05084518762928,2.07749276204169,0.0868342711431826,340303.429053942,0.00363416938984323,-1.54503798484802,3.05449867248535,0.127670801448386,0.0705378889701113,500341.75390625,0.00534325114372662,-1.18965995311737,1.76964509487152,0.00567828345626445,9938.11963653564,8.44526672762655E-05,1.26713283671368
ag,7M,16,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,17.4289878771328,13.6283099863315,1.14141098774372,86200000000,85950851782.4,86449176015.3187,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,86200000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.468650966882706,6.87681436538696,0.0325394427462585,19360.2695922852,0.000205015040622489,-0.324514904428816,4.76181404554062,0.0225317664939585,13405.9171546081,0.000141961589787412,-0.468650966882706,6.87681436538696,0.0325394427462585,0.0250706982388906,19360.2695922852,0.000205015040622489,-0.19482159614563,3.76980304718018,0.00126414543583405,378.189662484452,3.21537353157012E-06,1.27738409872234
ag,7M,18,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,17.4737468691989,13.4635252338122,1.1644881920045,86900000000,86650082182.8,87148406619.8,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,86900000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.530178904533386,1.21356797218323,0.0330372260694211,55558.439453125,0.000590759365012447,-0.364720007240666,0.834836157789516,0.0227269271338803,38219.6920065269,0.000406394441654482,-0.530178904533386,1.21356797218323,0.0330372260694211,0.0248011394270499,55558.439453125,0.000590759365012447,-0.255431026220322,0.492669373750687,0.00103595187709747,1100.08177185059,9.35290982977767E-06,1.26934918087227
ag,7M,24,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,15.4753697682999,11.8617784579635,1.14943481756003,98600000000,97666378344.5,99538020745.5,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,98600000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-7.4507417678833,7.62994766235352,0.0507824188420528,214587.646026611,0.00128681209435905,-5.10210551560608,5.22482180494882,0.0347746932240632,146944.94138727,0.000881180866109001,-7.4507417678833,7.62994766235352,0.0507824188420528,0.0191565567535421,214587.646026611,0.00128681209435905,-11.17151927948,10.4050512313843,0.00463525345062564,5474.13647460937,2.47879738062283E-05,1.23986800597427
ag,7M,26,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,15.3465391761673,11.6089507976956,1.1630302506136,100500000000,99561911597,101433554764.53,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.541872799396515,2.40544056892395,0.0241939502048979,33890.2204704285,0.000205004737825438,-0.368040294752362,1.63377651910563,0.0164325439006191,23018.2558435305,0.000139239327419523,-0.541872799396515,2.40544056892395,0.0241939502048979,0.0205763433488868,33890.2204704285,0.000205004737825438,-0.446759521961212,1.03449928760529,0.000881994888136987,880.504987612367,3.98710091909906E-06,1.23223007049381
ag,7M,20,.image,uid___A001_X15a0_X162.s38_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,17.1299138287608,13.2769839725896,1.1819468490807,89188526000,89157575738.2,89219888692.7813,"(240, 240)","['2.2999999999999328 arcsec', '2.2999999999999945 arcsec']",,,,,89188526000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.6114718914032,5.85465431213379,0.167691396208865,632563.671875,0.00680032811451817,-1.76410625023304,3.95494674822615,0.113279197503984,427310.56416826,0.00459377003824882,-2.6114718914032,5.85465431213379,0.167691396208865,0.077548461633724,632563.671875,0.00680032811451817,-1.22126293182373,2.05413436889648,0.0073851751056476,12886.0888671875,0.00010955769863413,1.26134417711528
ah,7M,26,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,17.0321737599661,9.76233981722886,1.51830310224606,100500000000,99552978782.1,101424197646.877,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,100500000000,3833,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-3.39377069473267,6.97547960281372,0.0324655180197428,85123.8531913757,0.000366264469621253,-2.47023902928952,5.07727348510231,0.023630821564622,61959.4791136622,0.000266594554931094,-3.39377069473267,6.97547960281372,0.0324655180197428,0.0193365180725719,85123.8531913757,0.000366264469621253,-7.01807975769043,9.5684061050415,0.00348746924409715,1604.79973584414,4.84583120707397E-06,1.24997773672618
ah,7M,20,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,19.0948514399973,11.2153947744629,1.52390276686597,89188526000,89148684265.7,89210990280.9249,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,89188526000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.3507217168808,2.58808898925781,0.130786246138377,627625.078125,0.00479269642809935,-0.969205022458565,1.85707301186433,0.0938451533292432,450349.890978603,0.00343898035485798,-1.3507217168808,2.58808898925781,0.130786246138377,0.069707918131314,627625.078125,0.00479269642809935,-0.803642153739929,1.02805244922638,0.0034381213501943,8834.1376953125,5.00719706494206E-05,1.22167704078431
ah,7M,18,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,19.6701389397302,11.4400761347564,1.52515721534308,86900000000,86641172193.2,87139507243.4249,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86900000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.519908547401428,1.9640599489212,0.0356861510676367,125268.153320313,0.000946024231100901,-0.37399138500447,1.41282828335903,0.0256705013409971,90110.4826827227,0.000680513744591387,-0.519908547401428,1.9640599489212,0.0356861510676367,0.0224087542282651,125268.153320313,0.000946024231100901,-0.307827889919281,0.698337018489838,0.00110564652183925,1709.17335510254,9.68760970489251E-06,1.22706300703239
ah,7M,16,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,19.8610659877137,11.4984002167187,1.52257123820266,86200000000,85941913405.8,86440248455.9626,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86200000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.396107196807861,1.11501669883728,0.0287682866646132,45797.6181335449,0.000344430232742822,-0.28533961899211,0.803212975124001,0.0207235112668714,32990.7535492486,0.000248113622201803,-0.396107196807861,1.11501669883728,0.0287682866646132,0.0223281580462408,45797.6181335449,0.000344430232742822,-0.175852343440056,0.401044756174088,0.000583082318088703,644.365862607956,3.65227141264893E-06,1.2293871391222
ah,7M,22,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,19.3665544001889,11.3693323293367,1.52697143862593,87925237000,87885184187.1,87947489998.1813,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,87925237000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.49103808403015,4.11384582519531,0.179271052163052,1167384.125,0.00885595010316594,-1.78882496946224,2.95417006259559,0.128735299739863,838303.470806571,0.00635949517368485,-2.49103808403015,4.11384582519531,0.179271052163052,0.0657216919989102,1167384.125,0.00885595010316594,-1.34598433971405,1.26415991783142,0.00633309959406326,16601.8608398438,9.40994941860045E-05,1.22267310880923
ah,7M,24,.image,uid___A001_X15a0_X168.s12_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,17.3675647876134,9.92406467113446,1.51865511849466,98600000000,97657370234.2,99528588715.7532,"(300, 288)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,98600000000,3833,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-4.83778429031372,6.55204486846924,0.054380286358943,268757.20879364,0.00114624835403638,-3.52890508667839,4.77936656059271,0.0396675125700276,196044.020212373,0.000836126913565506,-4.83778429031372,6.55204486846924,0.054380286358943,0.0179567824084555,268757.20879364,0.00114624835403638,-9.45379161834717,14.3467092514038,0.00608685795175872,4940.55094909668,1.49184196847331E-05,1.25391479388599
am,7M,26,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,18.1353871404979,9.42512365494254,1.54178447883493,100500000000,99553041167.2,101424759078.347,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.557169020175934,2.51279759407043,0.0215764908097864,19551.6368713379,6.15237720408449E-05,-0.394503500313609,1.77918622634005,0.0152772333721235,13843.5356297589,4.35619040967961E-05,-0.557169020175934,2.51279759407043,0.0215764908097864,0.0195489967821562,19551.6368713379,6.15237720408449E-05,-0.241586953401566,1.22278368473053,0.000356056307566685,316.754211425781,6.37478126641786E-07,1.27631018762862
am,7M,18,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,20.721936984464,11.2096683742298,1.56028625759592,86900000000,86641224997.4,87139805639.1875,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86900000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.394775480031967,1.66677355766296,0.0286667821958464,24188.5617904663,0.00013325724707712,-0.275103607057963,1.16150936685527,0.0199767604213507,16856.0635973715,9.28617687566649E-05,-0.394775480031967,1.66677355766296,0.0286667821958464,0.023589587020756,24188.5617904663,0.00013325724707712,-0.0725044459104538,0.612644731998444,0.000385761162506987,321.924469947815,1.21585174137153E-06,1.2448754958033
am,7M,16,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,20.9520935473372,11.0801298800244,1.5365088477094,86200000000,85941971730.2,86440552372.0187,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86200000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.333933532238007,0.910037279129028,0.0263342122829897,15510.894695282,8.51504739219673E-05,-0.236632967172278,0.644873308033661,0.0186610273874115,10991.3760700896,6.03395806501983E-05,-0.333933532238007,0.910037279129028,0.0263342122829897,0.0225490567578465,15510.894695282,8.51504739219673E-05,-0.0864436775445938,0.479807615280151,0.000255338453564969,193.702708363533,7.31580843513884E-07,1.2303653121023
am,7M,24,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,18.6278054936571,9.57592355830186,1.55105088315953,98600000000,97657438385.9,99529155913.6649,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,98600000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.71519243717194,4.742356300354,0.0406724503284494,203597.3347435,0.000635325531656788,-1.20889805973298,3.34249685680356,0.0286666645800512,143499.013640736,0.000447788706312797,-1.71519243717194,4.742356300354,0.0406724503284494,0.0185853663507608,203597.3347435,0.000635325531656788,-0.727500796318054,1.81609797477722,0.00143403152044954,3549.02880859375,7.14253561496904E-06,1.27976229806299
am,7M,20,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,20.3088453084057,10.9554548031955,1.5529697114894,89188526000,89148764815.7,89211069198.1187,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,89188526000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.20926642417908,12.1844968795776,0.146505524211075,255040.147262573,0.00142352492275717,-1.52585159167167,8.41534264674774,0.10118548168731,176145.986912999,0.00098317149321655,-2.20926642417908,12.1844968795776,0.146505524211075,0.0828374324671896,255040.147262573,0.00142352492275717,-0.744913995265961,3.40530443191528,0.00237111167528665,2835.46201324463,1.07142825254706E-05,1.24129602568052
am,7M,22,.image,uid___A001_X15a0_X186.s38_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,20.3917113865881,11.1375565229254,1.55462858706949,87925237000,87885274711.6,87947578889.9374,"(480, 270)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,87925237000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.285076379776,3.98930025100708,0.106128872879691,185551.86555481,0.0010288582126638,-0.894662554271264,2.77732717563691,0.0738862918864207,129180.108357451,0.000716284985866139,-1.285076379776,3.98930025100708,0.106128872879691,0.0682174314107647,185551.86555481,0.0010288582126638,-0.441846370697022,1.83711898326874,0.00176608013304502,2577.05914676189,9.73786270254401E-06,1.2421413613951
an,7M,22,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,18.3206801541681,11.1904068216855,1.47864877232424,87925237000,87885202531.3,87947545812.3,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,87925237000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.40938532352448,7.26963806152344,0.122662722114849,514363.357788086,0.00384453366571549,-1.08696788461827,5.60660237749197,0.0946018362425363,396695.24125732,0.00296504054371468,-1.40938532352448,7.26963806152344,0.122662722114849,0.0601027531885608,514363.357788086,0.00384453366571549,-0.660784065723419,2.49055695533752,0.00391157574520824,7879.76045942307,0.0000428550631392999,1.25548782868372
an,7M,18,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,18.7936640014542,11.1951146472042,1.48793865894227,86900000000,86641180852.2,87139761085.5626,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86900000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.528570890426636,1.7573858499527,0.0290345894046859,70758.853515625,0.000526706989402039,-0.406661360611057,1.35206257817857,0.0223380550195693,54439.0396200534,0.000405227349505952,-0.528570890426636,1.7573858499527,0.0290345894046859,0.0214055478542762,70758.853515625,0.000526706989402039,-0.224840998649597,0.546968996524811,0.000737161402205283,1019.11337280273,5.542575584939E-06,1.23404301802446
an,7M,20,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,18.1520975659088,11.0124237480601,1.46478747958944,89188526000,89148686803.5,89211030288.7125,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,89188526000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.987472295761108,3.42343664169312,0.119444695515418,591052.458007813,0.00444981443291563,-0.759094078805674,2.63167938486075,0.0918200556103859,454356.464544107,0.00342068106853243,-0.987472295761108,3.42343664169312,0.119444695515418,0.0621733280641093,591052.458007813,0.00444981443291563,-0.480750858783722,1.99495112895966,0.00353907463246633,9394.72557067871,5.10943904425883E-05,1.25348451336029
an,7M,26,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,16.0164035090499,9.59952998109814,1.47242886082609,100500000000,99552990222.9,101424681302.93,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.599772036075592,3.82126212120056,0.0212495371294857,30794.8053283691,0.00013054296734103,-0.472116943171174,3.00794715859282,0.0167267993670027,24240.4588455148,0.000102758286459647,-0.599772036075592,3.82126212120056,0.0212495371294857,0.0182660276253628,30794.8053283691,0.00013054296734103,-0.297916650772095,0.869734346866608,0.000540074297078264,602.340591371059,1.74561117304544E-06,1.28211266651107
an,7M,16,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,18.6757995063659,12.0100494959422,1.45960465614717,86200000000,85941930812.5,86440511045.8626,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86200000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.525870442390442,3.57013273239136,0.0277457833951906,33488.8084182739,0.000248215151107731,-0.3856938101652,2.61847402963401,0.0203498353416942,24561.9929844744,0.000182050633871511,-0.525870442390442,3.57013273239136,0.0277457833951906,0.0223154990468096,33488.8084182739,0.000248215151107731,-0.168896973133087,1.85881745815277,0.000612781361556111,473.935001671314,2.57755480323769E-06,1.26083095710391
an,7M,24,.image,uid___A001_X15a0_X18c.s38_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,16.3829116617235,9.77430479990348,1.47356266967836,98600000000,97657405383.7,99529096080.4649,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,98600000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.75158965587616,3.34082770347595,0.0405140840712364,253782.791291714,0.00106627070227096,-1.3752289492648,2.6229904686368,0.0318089006068277,199252.970145576,0.000837163163527843,-1.75158965587616,3.34082770347595,0.0405140840712364,0.0168741618009058,253782.791291714,0.00106627070227096,-0.849480867385864,1.37047648429871,0.00184718300712326,5033.2941865772,1.45867216906544E-05,1.28264411628738
x,TM1,31,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,2.69962069860667,2.00126886504928,-1.52974309617394,87925237000,87896047376.7,87954499687.7175,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,87925237000,1916,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.106444954872131,0.206704542040825,0.0109175445965293,296660.609441519,0.000179604879486042,-3.11460811957767,6.04823071011036,0.319450302619313,8680369.53029254,0.00525528726687874,-0.106444954872131,0.206704542040825,0.0109175445965293,0.00955707372425525,296660.609441519,0.000179604879486042,-0.0456916391849518,0.0784383490681648,0.000151433268004898,4406.80438500643,1.77469312393942E-06,0.80337700558916
x,TM1,27,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,2.63762116672777,1.86142134607703,-1.53540427781421,86900000000,86666229530.1,87133731011.5825,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,86900000000,1916,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0302610751241446,0.106747753918171,0.0036921535674405,25519.2330012321,1.53603769580329E-05,-0.997474638568175,3.51865149604469,0.121701873780501,841172.615646142,0.000506313354420777,-0.0302610751241446,0.106747753918171,0.0036921535674405,0.00355361331864553,25519.2330012321,1.53603769580329E-05,-0.012409346178174,0.0328177139163017,2.93732752254282E-05,427.313985574991,1.72086420387361E-07,0.80624366486208
x,TM1,33,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,2.20310935865434,1.48619673677482,-1.50611242761962,98600000000,97666053709.7,99538452959.1298,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,98600000000,3836,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0705896466970444,0.262654095888138,0.00343387232057721,100701.306792736,3.21174492053811E-05,-2.70999783107103,10.0835188088366,0.131829340085488,3866010.60868831,0.00123301676320419,-0.0705896466970444,0.262654095888138,0.00343387232057721,0.00301107619102748,100701.306792736,3.21174492053811E-05,-0.0398568473756313,0.0763482749462128,6.12017504396653E-05,2472.65727173537,4.97370845027165E-07,0.875322517071528
x,TM1,35,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,2.17270449478769,1.45255312670766,-1.50722408940723,100500000000,99561372992,101433772625.07,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,100500000000,3836,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0441855192184448,0.219310238957405,0.0033652246815175,29091.0373537391,9.35687833075132E-06,-1.69414314194889,8.40870366266426,0.129028071100047,1115396.67965343,0.000358757609607884,-0.0441855192184448,0.219310238957405,0.0033652246815175,0.00326109246537914,29091.0373537391,9.35687833075132E-06,-0.0306249633431435,0.0729104802012444,3.49922880554115E-05,720.339066415094,1.44894989800794E-07,0.876119345618222
x,TM1,25,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,2.67391120710794,1.88444510663622,-1.53738321337606,86200000000,85966284062.3,86433785352.3,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,86200000000,1916,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0320947282016277,0.389815777540207,0.00369226364245572,8488.27140665054,5.09017077333739E-06,-1.04761648016422,12.7241280939851,0.120520610632608,277068.961539385,0.000166150239861761,-0.0320947282016277,0.389815777540207,0.00369226364245572,0.00356366609409915,8488.27140665054,5.09017077333739E-06,-0.00835185497999191,0.362518042325973,2.94328951751167E-05,146.453465407714,5.89792365008257E-08,0.797705106952532
x,TM1,29,.image,uid___A001_X15a0_X12a.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,2.63423065979131,1.95532734720191,-1.53330528355161,89188526000,89159263111.6,89217715805.5825,"(1440, 900)","['0.2999999999999984 arcsec', '0.2999999999999984 arcsec']",,,,,89188526000,1916,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.122691795229912,0.340172559022903,0.0116159985382857,250222.417098045,0.000152266810753041,-3.65964199875135,10.1466424995258,0.34648116468167,7463616.16866973,0.00454180342380302,-0.122691795229912,0.340172559022903,0.0116159985382857,0.00973005036302515,250222.417098045,0.000152266810753041,-0.0521659515798092,0.0898327380418777,0.000153400291473476,4486.81087860465,1.80691306420778E-06,0.806765389466875
f,TM1,27,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,2.8503569681143,1.71780844484442,1.56265256777783,86900000000,86665740519.9378,87134276331.5951,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,86900000000,1920,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0554413199424744,0.208725735545158,0.00440859019895653,-12102.1452894211,-3.1915632851847E-06,-1.83245750276106,6.89884440911411,0.145713597639072,-400002.50639982,-0.000105488182704555,-0.0554413199424744,0.208725735545158,0.00440859019895653,0.00430730947448819,-12102.1452894211,-3.1915632851847E-06,0,0,0,0,0,0.709413786373056
f,TM1,31,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,2.96084768121988,1.93340296065064,1.55123724315587,87925237000,87895862539.9646,87954429516.3925,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,87925237000,1920,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.141373589634895,0.263949900865555,0.0128714949943767,-10088.0418496132,-2.66810192506365E-06,-3.9040701897649,7.28904841577468,0.355449840631695,-278584.023790356,-7.36803614861616E-05,-0.141373589634895,0.263949900865555,0.0128714949943767,0.0120735345153052,-10088.0418496132,-2.66810192506365E-06,0,0,0,0,0,0.752752996138686
f,TM1,33,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,2.1976150804507,1.3238233376127,1.53127361904303,98600000000,97664755549.0242,99539387108.2373,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,98600000000,3840,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0793781578540802,0.300949037075043,0.00377787585909829,-8808.03247833252,-1.21336678509294E-06,-3.42974043331603,13.0032884199862,0.163232984189642,-380574.026225591,-5.24266780154566E-05,-0.0793781578540802,0.300949037075043,0.00377787585909829,0.00353766771544077,-8808.03247833252,-1.21336678509294E-06,0,0,0,0,0,0.961623397172874
f,TM1,35,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,2.07594265107231,1.29125405387333,1.53795531583451,100500000000,99560376731.2407,101435008290.454,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,100500000000,3840,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0465525798499584,0.131552830338478,0.00378504731488175,-9825.34358453751,-1.36248768958284E-06,-2.10144727025821,5.93847509849195,0.170862224463024,-443529.478315127,-6.15045620513948E-05,-0.0465525798499584,0.131552830338478,0.00378504731488175,0.00376548241345582,-9825.34358453751,-1.36248768958284E-06,0,0,0,0,0,0.979872484235334
f,TM1,29,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,2.778745294314,1.95492351823747,1.51715494383445,89188526000,89159279488.6212,89217846465.049,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,89188526000,1920,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.178213030099869,0.892006158828735,0.0142674684690059,36192.9153308868,9.62157060477642E-06,-5.04030228381935,25.2281254463038,0.40351905732343,1023624.55594925,0.000272121652754612,-0.178213030099869,0.892006158828735,0.0142674684690059,0.0125095533703862,36192.9153308868,9.62157060477642E-06,0,0,0,0,0,0.789449931722486
f,TM1,25,.image,uid___A001_X15a0_Xbe.s38_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,2.88892992246091,1.7297244152599,1.56254536086936,86200000000,85965683559.996,86434219371.7119,"(1920, 1600)","['0.27999999999999986 arcsec', '0.27999999999999986 arcsec']",,,,,86200000000,1920,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0422651022672653,0.713953375816345,0.00443543035009464,-12043.2060279846,-3.16661185013016E-06,-1.39113069185698,23.4993505368202,0.145989550731303,-396394.960266364,-0.000104227144798037,-0.0422651022672653,0.713953375816345,0.00443543035009464,0.00436128627163744,-12043.2060279846,-3.16661185013016E-06,0,0,0,0,0,0.738535124208294
r,TM1,25,.image,uid___A001_X15a0_X106.s38_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,3.00659643732845,1.68477696799234,-1.46466408026395,86200000000,85957629572.5,86424456800.5,"(1728, 1536)","['0.28999999999998877 arcsec', '0.28999999999999915 arcsec']",,,,,86200000000,957,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0360435135662556,0.657618463039398,0.00367564911935883,16846.5204696655,9.40344987776212E-06,-1.17057505217422,21.3572898565517,0.119373022603871,547119.706892144,0.00030539319678269,-0.0360435135662556,0.657618463039398,0.00367564911935883,0.00345548881329238,16846.5204696655,9.40344987776212E-06,-0.00456406641751528,0.574764430522919,3.31141397824287E-05,243.300464391708,9.57846785856359E-08,0.732575129874442
